Record Length,2.500000e+03,,   0.067360000000,  -0.27200,
Sample Interval,2.000000e-05,,   0.067380000000,  -0.32800,
Trigger Point,-3.368000000000e+03,,   0.067400000000,  -0.33600,
,,,   0.067420000000,  -0.33600,
,,,   0.067440000000,  -0.40000,
,,,   0.067460000000,  -0.45600,
Source,CH1,,   0.067480000000,  -0.44000,
Vertical Units,V,,   0.067500000000,  -0.50400,
Vertical Scale,2.000000e-01,,   0.067520000000,  -0.56000,
Vertical Offset,-3.200000e-02,,   0.067540000000,  -0.54400,
Horizontal Units,s,,   0.067560000000,  -0.56800,
Horizontal Scale,5.000000e-03,,   0.067580000000,  -0.60800,
Pt Fmt,Y,,   0.067600000000,  -0.60000,
Yzero,0.000000e+00,,   0.067620000000,  -0.56800,
Probe Atten,1.000000e+00,,   0.067640000000,  -0.58400,
Model Number,TDS2012B,,   0.067660000000,  -0.58400,
Serial Number,C063265,,   0.067680000000,  -0.48800,
Firmware Version,FV:v22.01,,   0.067700000000,  -0.47200,
,,,0.067720000000,  -0.45600,
,,,0.067740000000,  -0.36800,
,,,0.067760000000,  -0.36000,
,,,0.067780000000,  -0.36000,
,,,0.067800000000,  -0.33600,
,,,0.067820000000,  -0.28800,
,,,0.067840000000,  -0.29600,
,,,0.067860000000,  -0.29600,
,,,0.067880000000,  -0.21600,
,,,0.067900000000,  -0.23200,
,,,0.067920000000,  -0.24000,
,,,0.067940000000,  -0.17600,
,,,0.067960000000,  -0.18400,
,,,0.067980000000,  -0.20000,
,,,0.068000000000,  -0.19200,
,,,0.068020000000,  -0.16000,
,,,0.068040000000,  -0.19200,
,,,0.068060000000,  -0.20000,
,,,0.068080000000,  -0.14400,
,,,0.068100000000,  -0.18400,
,,,0.068120000000,  -0.20800,
,,,0.068140000000,  -0.14400,
,,,0.068160000000,  -0.16000,
,,,0.068180000000,  -0.17600,
,,,0.068200000000,  -0.16000,
,,,0.068220000000,  -0.14400,
,,,0.068240000000,  -0.19200,
,,,0.068260000000,  -0.20800,
,,,0.068280000000,  -0.16000,
,,,0.068300000000,  -0.17600,
,,,0.068320000000,  -0.20000,
,,,0.068340000000,  -0.13600,
,,,0.068360000000,  -0.15200,
,,,0.068380000000,  -0.17600,
,,,0.068400000000,  -0.16000,
,,,0.068420000000,  -0.12800,
,,,0.068440000000,  -0.16800,
,,,0.068460000000,  -0.18400,
,,,0.068480000000,  -0.12800,
,,,0.068500000000,  -0.16000,
,,,0.068520000000,  -0.18400,
,,,0.068540000000,  -0.12800,
,,,0.068560000000,  -0.14400,
,,,0.068580000000,  -0.16800,
,,,0.068600000000,  -0.16800,
,,,0.068620000000,  -0.14400,
,,,0.068640000000,  -0.16800,
,,,0.068660000000,  -0.18400,
,,,0.068680000000,  -0.12800,
,,,0.068700000000,  -0.16800,
,,,0.068720000000,  -0.18400,
,,,0.068740000000,  -0.12000,
,,,0.068760000000,  -0.13600,
,,,0.068780000000,  -0.16800,
,,,0.068800000000,  -0.14400,
,,,0.068820000000,  -0.12800,
,,,0.068840000000,  -0.16000,
,,,0.068860000000,  -0.16800,
,,,0.068880000000,  -0.13600,
,,,0.068900000000,  -0.16800,
,,,0.068920000000,  -0.17600,
,,,0.068940000000,  -0.12800,
,,,0.068960000000,  -0.15200,
,,,0.068980000000,  -0.16800,
,,,0.069000000000,  -0.13600,
,,,0.069020000000,  -0.12000,
,,,0.069040000000,  -0.14400,
,,,0.069060000000,  -0.16000,
,,,0.069080000000,  -0.11200,
,,,0.069100000000,  -0.13600,
,,,0.069120000000,  -0.16000,
,,,0.069140000000,  -0.12000,
,,,0.069160000000,  -0.13600,
,,,0.069180000000,  -0.16000,
,,,0.069200000000,  -0.14400,
,,,0.069220000000,  -0.12800,
,,,0.069240000000,  -0.16800,
,,,0.069260000000,  -0.16800,
,,,0.069280000000,  -0.10400,
,,,0.069300000000,  -0.14400,
,,,0.069320000000,  -0.17600,
,,,0.069340000000,  -0.11200,
,,,0.069360000000,  -0.12800,
,,,0.069380000000,  -0.15200,
,,,0.069400000000,  -0.12800,
,,,0.069420000000,  -0.11200,
,,,0.069440000000,  -0.15200,
,,,0.069460000000,  -0.16800,
,,,0.069480000000,  -0.11200,
,,,0.069500000000,  -0.12800,
,,,0.069520000000,  -0.15200,
,,,0.069540000000,  -0.11200,
,,,0.069560000000,  -0.13600,
,,,0.069580000000,  -0.16800,
,,,0.069600000000,  -0.14400,
,,,0.069620000000,  -0.12800,
,,,0.069640000000,  -0.13600,
,,,0.069660000000,  -0.15200,
,,,0.069680000000,  -0.09600,
,,,0.069700000000,  -0.13600,
,,,0.069720000000,  -0.16000,
,,,0.069740000000,  -0.11200,
,,,0.069760000000,  -0.12800,
,,,0.069780000000,  -0.16000,
,,,0.069800000000,  -0.14400,
,,,0.069820000000,  -0.13600,
,,,0.069840000000,  -0.16000,
,,,0.069860000000,  -0.17600,
,,,0.069880000000,  -0.12000,
,,,0.069900000000,  -0.13600,
,,,0.069920000000,  -0.15200,
,,,0.069940000000,  -0.08800,
,,,0.069960000000,  -0.09600,
,,,0.069980000000,  -0.12000,
,,,0.070000000000,  -0.08800,
,,,0.070020000000,  -0.07200,
,,,0.070040000000,  -0.09600,
,,,0.070060000000,  -0.08800,
,,,0.070080000000,  -0.04800,
,,,0.070100000000,  -0.09600,
,,,0.070120000000,  -0.12000,
,,,0.070140000000,  -0.06400,
,,,0.070160000000,  -0.08800,
,,,0.070180000000,  -0.11200,
,,,0.070200000000,  -0.08000,
,,,0.070220000000,  -0.06400,
,,,0.070240000000,  -0.09600,
,,,0.070260000000,  -0.10400,
,,,0.070280000000,  -0.04800,
,,,0.070300000000,  -0.08000,
,,,0.070320000000,  -0.08800,
,,,0.070340000000,  -0.04800,
,,,0.070360000000,  -0.08000,
,,,0.070380000000,  -0.09600,
,,,0.070400000000,  -0.07200,
,,,0.070420000000,  -0.07200,
,,,0.070440000000,  -0.11200,
,,,0.070460000000,  -0.11200,
,,,0.070480000000,  -0.06400,
,,,0.070500000000,  -0.09600,
,,,0.070520000000,  -0.12800,
,,,0.070540000000,  -0.06400,
,,,0.070560000000,  -0.09600,
,,,0.070580000000,  -0.12800,
,,,0.070600000000,  -0.08800,
,,,0.070620000000,  -0.07200,
,,,0.070640000000,  -0.11200,
,,,0.070660000000,  -0.09600,
,,,0.070680000000,  -0.04800,
,,,0.070700000000,  -0.08000,
,,,0.070720000000,  -0.11200,
,,,0.070740000000,  -0.07200,
,,,0.070760000000,  -0.09600,
,,,0.070780000000,  -0.12800,
,,,0.070800000000,  -0.09600,
,,,0.070820000000,  -0.08800,
,,,0.070840000000,  -0.12000,
,,,0.070860000000,  -0.12000,
,,,0.070880000000,  -0.08000,
,,,0.070900000000,  -0.12000,
,,,0.070920000000,  -0.13600,
,,,0.070940000000,  -0.09600,
,,,0.070960000000,  -0.12800,
,,,0.070980000000,  -0.16000,
,,,0.071000000000,  -0.13600,
,,,0.071020000000,  -0.12800,
,,,0.071040000000,  -0.14400,
,,,0.071060000000,  -0.13600,
,,,0.071080000000,  -0.09600,
,,,0.071100000000,  -0.12800,
,,,0.071120000000,  -0.18400,
,,,0.071140000000,  -0.10400,
,,,0.071160000000,  -0.10400,
,,,0.071180000000,  -0.12800,
,,,0.071200000000,  -0.12800,
,,,0.071220000000,  -0.08000,
,,,0.071240000000,  -0.11200,
,,,0.071260000000,  -0.09600,
,,,0.071280000000,  -0.06400,
,,,0.071300000000,  -0.11200,
,,,0.071320000000,  -0.11200,
,,,0.071340000000,  -0.07200,
,,,0.071360000000,  -0.10400,
,,,0.071380000000,  -0.12800,
,,,0.071400000000,  -0.10400,
,,,0.071420000000,  -0.08800,
,,,0.071440000000,  -0.12000,
,,,0.071460000000,  -0.11200,
,,,0.071480000000,  -0.07200,
,,,0.071500000000,  -0.08800,
,,,0.071520000000,  -0.08800,
,,,0.071540000000,  -0.04800,
,,,0.071560000000,  -0.08000,
,,,0.071580000000,  -0.11200,
,,,0.071600000000,  -0.08800,
,,,0.071620000000,  -0.08800,
,,,0.071640000000,  -0.11200,
,,,0.071660000000,  -0.08800,
,,,0.071680000000,  -0.04800,
,,,0.071700000000,  -0.06400,
,,,0.071720000000,  -0.07200,
,,,0.071740000000,  -0.03200,
,,,0.071760000000,  -0.06400,
,,,0.071780000000,  -0.08800,
,,,0.071800000000,  -0.04000,
,,,0.071820000000,  -0.04800,
,,,0.071840000000,  -0.08000,
,,,0.071860000000,  -0.06400,
,,,0.071880000000,  -0.03200,
,,,0.071900000000,  -0.06400,
,,,0.071920000000,  -0.07200,
,,,0.071940000000,  -0.01600,
,,,0.071960000000,  -0.04800,
,,,0.071980000000,  -0.06400,
,,,0.072000000000,  -0.03200,
,,,0.072020000000,  -0.04000,
,,,0.072040000000,  -0.07200,
,,,0.072060000000,  -0.07200,
,,,0.072080000000,  -0.04000,
,,,0.072100000000,  -0.06400,
,,,0.072120000000,  -0.07200,
,,,0.072140000000,  -0.03200,
,,,0.072160000000,  -0.05600,
,,,0.072180000000,  -0.06400,
,,,0.072200000000,  -0.04000,
,,,0.072220000000,  -0.03200,
,,,0.072240000000,  -0.05600,
